id,member_id,loan_amnt,funded_amnt,term,int_rate,grade,home_ownership,loan_status
348684,349962.0,5000.0,5000.0, 36 months,  8.63%,A,MORTGAGE,Fully Paid
680061,868749.0,3000.0,3000.0, 36 months, 13.80%,C,RENT,Fully Paid
647730,828678.0,18000.0,18000.0, 36 months, 12.98%,C,RENT,Fully Paid
812737,1019919.0,12000.0,10325.0, 60 months, 11.99%,B,RENT,Fully Paid
638278,817627.0,3000.0,3000.0, 36 months,  6.54%,A,RENT,Fully Paid
788131,991767.0,30000.0,19825.0, 60 months, 19.29%,E,MORTGAGE,Fully Paid
605711,777051.0,7000.0,7000.0, 60 months,  6.17%,A,MORTGAGE,Fully Paid
890209,1106883.0,13300.0,13300.0, 60 months, 19.91%,E,MORTGAGE,Fully Paid
581917,747923.0,6000.0,6000.0, 60 months, 11.49%,B,RENT,Charged Off
597047,766377.0,4500.0,4500.0, 36 months, 13.61%,C,RENT,Fully Paid
821981,1030384.0,3250.0,3250.0, 60 months, 16.49%,D,RENT,Fully Paid
493758,631808.0,7500.0,7500.0, 36 months, 12.73%,C,RENT,Fully Paid
533057,689005.0,10000.0,10000.0, 60 months, 11.49%,B,MORTGAGE,Charged Off
619278,793754.0,20000.0,12150.0, 36 months,  6.54%,A,RENT,Fully Paid
1033047,1262606.0,20200.0,20200.0, 60 months, 21.28%,F,RENT,Charged Off
996294,1221119.0,35000.0,35000.0, 36 months,  7.90%,A,MORTGAGE,Fully Paid
528842,683949.0,1300.0,1300.0, 36 months, 13.61%,C,RENT,Fully Paid
608020,779939.0,20000.0,20000.0, 60 months, 15.57%,D,MORTGAGE,Fully Paid
640211,819562.0,12000.0,12000.0, 60 months, 10.36%,B,RENT,Charged Off
508564,656212.0,15000.0,15000.0, 36 months, 13.11%,C,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
856434,1068793.0,25000.0,25000.0, 36 months,  5.99%,A,RENT,Fully Paid
1044522,1274874.0,12000.0,12000.0, 36 months, 12.42%,B,RENT,Charged Off
488999,623786.0,4100.0,4100.0, 36 months,  7.88%,A,RENT,Fully Paid
742444,940516.0,25000.0,25000.0, 60 months, 11.49%,B,MORTGAGE,Fully Paid
801985,1007607.0,9600.0,9600.0, 60 months, 18.79%,E,MORTGAGE,Fully Paid
601656,772015.0,3400.0,3400.0, 60 months,  6.91%,A,MORTGAGE,Fully Paid
321420,321403.0,11200.0,6200.0, 36 months,  9.76%,B,OWN,Fully Paid
1063680,1296245.0,8000.0,8000.0, 36 months, 10.65%,B,RENT,Fully Paid
476939,604392.0,2000.0,2000.0, 36 months,  7.74%,A,MORTGAGE,Fully Paid
529084,684246.0,12000.0,9925.0, 60 months, 17.19%,E,MORTGAGE,Does not meet the credit policy. Status:Charged Off
1049360,1280775.0,27600.0,27600.0, 60 months, 10.65%,B,MORTGAGE,Fully Paid
444563,542154.0,8400.0,8400.0, 36 months, 18.43%,F,RENT,Fully Paid
749439,948674.0,4000.0,4000.0, 36 months,  6.99%,A,OWN,Fully Paid
442290,537139.0,17500.0,17500.0, 36 months,  8.94%,A,MORTGAGE,Fully Paid
369171,384545.0,14000.0,14000.0, 36 months, 12.84%,C,MORTGAGE,Fully Paid
459628,573051.0,7000.0,7000.0, 36 months, 13.57%,C,RENT,Fully Paid
1069142,1287810.0,13000.0,13000.0, 60 months, 12.69%,B,MORTGAGE,Fully Paid
855138,1067442.0,25000.0,25000.0, 36 months, 13.99%,C,MORTGAGE,Fully Paid
702471,894323.0,7000.0,7000.0, 36 months, 13.06%,C,MORTGAGE,Fully Paid
784594,987822.0,15000.0,15000.0, 36 months, 10.99%,B,RENT,Fully Paid
602401,772937.0,5000.0,5000.0, 36 months, 12.23%,C,RENT,Fully Paid
543709,701433.0,3500.0,3500.0, 36 months, 14.35%,C,RENT,Fully Paid
459562,572931.0,14000.0,14000.0, 36 months, 14.26%,C,MORTGAGE,Charged Off
639370,818548.0,25000.0,25000.0, 60 months, 20.85%,G,MORTGAGE,Fully Paid
412286,465029.0,3000.0,3000.0, 36 months, 11.89%,B,MORTGAGE,Does not meet the credit policy. Status:Charged Off
825683,1034494.0,5550.0,5550.0, 36 months,  7.49%,A,RENT,Fully Paid
667963,853924.0,7000.0,7000.0, 36 months,  7.29%,A,MORTGAGE,Fully Paid
657052,840329.0,14000.0,14000.0, 36 months, 11.11%,B,RENT,Fully Paid
614530,788006.0,6000.0,6000.0, 36 months, 13.35%,C,MORTGAGE,Fully Paid
620692,795505.0,20000.0,20000.0, 36 months, 16.32%,E,RENT,Fully Paid
572970,737012.0,21000.0,21000.0, 36 months, 11.49%,B,MORTGAGE,Fully Paid
1007615,1234041.0,12000.0,12000.0, 36 months,  6.03%,A,MORTGAGE,Fully Paid
890232,1106814.0,15000.0,15000.0, 36 months,  7.90%,A,MORTGAGE,Fully Paid
431672,512529.0,5750.0,5750.0, 36 months,  8.94%,A,RENT,Fully Paid
642869,822770.0,9100.0,9100.0, 60 months, 17.43%,E,OWN,Fully Paid
414189,468183.0,13500.0,13500.0, 36 months, 10.95%,B,RENT,Fully Paid
538561,695535.0,7500.0,7500.0, 36 months, 13.23%,C,MORTGAGE,Fully Paid
658935,842725.0,25000.0,25000.0, 60 months, 17.14%,E,MORTGAGE,Fully Paid
1052195,1283744.0,14150.0,14150.0, 36 months, 12.69%,B,RENT,Fully Paid
596627,765882.0,20000.0,20000.0, 36 months, 14.84%,D,MORTGAGE,Fully Paid
1065104,1299181.0,20000.0,20000.0, 60 months, 12.69%,B,OWN,Current
978420,1201258.0,12000.0,12000.0, 60 months, 12.42%,B,MORTGAGE,Current
801181,1006737.0,4925.0,4925.0, 36 months, 10.99%,B,MORTGAGE,Charged Off
815518,1023187.0,19200.0,19200.0, 60 months, 10.99%,B,MORTGAGE,Fully Paid
1040347,1270317.0,8875.0,8875.0, 36 months, 14.65%,C,RENT,Fully Paid
1036603,1266272.0,12000.0,12000.0, 60 months,  8.90%,A,MORTGAGE,Charged Off
612725,785656.0,3250.0,3250.0, 36 months, 15.95%,E,RENT,Does not meet the credit policy. Status:Fully Paid
911190,1131741.0,7500.0,7500.0, 36 months, 16.29%,D,MORTGAGE,Fully Paid
741729,939711.0,3500.0,3500.0, 60 months, 17.99%,E,MORTGAGE,Charged Off
806883,1013284.0,3600.0,3600.0, 36 months,  5.99%,A,RENT,Fully Paid
592043,760404.0,5000.0,5000.0, 36 months,  7.51%,A,MORTGAGE,Fully Paid
546848,550039.0,3500.0,3500.0, 60 months,  7.51%,A,MORTGAGE,Fully Paid
377788,402223.0,10000.0,10000.0, 36 months, 12.84%,C,MORTGAGE,Fully Paid
519936,672130.0,10000.0,10000.0, 36 months,  7.51%,A,RENT,Fully Paid
927958,1148709.0,10000.0,10000.0, 36 months,  9.91%,B,OWN,Fully Paid
368709,383483.0,5375.0,5375.0, 36 months, 13.47%,C,OWN,Does not meet the credit policy. Status:Fully Paid
801073,1006619.0,2500.0,2500.0, 60 months, 10.99%,B,RENT,Fully Paid
632072,809716.0,3000.0,3000.0, 36 months, 14.09%,D,RENT,Fully Paid
675264,863001.0,3000.0,3000.0, 36 months,  7.29%,A,MORTGAGE,Fully Paid
531427,687054.0,6000.0,6000.0, 36 months, 10.75%,B,MORTGAGE,Fully Paid
717270,911337.0,8000.0,8000.0, 36 months,  7.29%,A,MORTGAGE,Fully Paid
388405,421830.0,10000.0,10000.0, 36 months,  8.00%,A,RENT,Fully Paid
798635,1003770.0,12000.0,12000.0, 36 months, 15.62%,D,MORTGAGE,Fully Paid
605628,776937.0,6850.0,6850.0, 36 months,  6.54%,A,RENT,Fully Paid
980234,1203411.0,12000.0,12000.0, 36 months,  8.90%,A,MORTGAGE,Fully Paid
820894,1029144.0,15000.0,15000.0, 36 months, 18.39%,E,RENT,Fully Paid
756435,956380.0,6000.0,6000.0, 36 months, 11.99%,B,OWN,Fully Paid
872789,1087002.0,12800.0,12800.0, 36 months, 10.59%,B,RENT,Fully Paid
709254,901854.0,13075.0,13075.0, 36 months,  7.29%,A,MORTGAGE,Fully Paid
299891,299885.0,5500.0,5500.0, 36 months, 11.03%,C,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
523444,677253.0,10000.0,10000.0, 36 months, 11.86%,B,MORTGAGE,Fully Paid
444336,541606.0,10000.0,10000.0, 36 months, 14.26%,C,RENT,Charged Off
884066,1099352.0,35000.0,35000.0, 60 months, 14.65%,C,RENT,Fully Paid
424882,500904.0,15000.0,15000.0, 36 months, 13.16%,C,MORTGAGE,Fully Paid
584899,751558.0,5500.0,5500.0, 36 months, 15.21%,D,RENT,Charged Off
676247,864208.0,10000.0,10000.0, 36 months, 10.37%,B,OWN,Fully Paid
386719,419186.0,7500.0,7500.0, 36 months, 13.79%,C,RENT,Fully Paid
709879,902557.0,18000.0,18000.0, 60 months, 16.02%,D,MORTGAGE,Charged Off
1062012,1293854.0,5000.0,5000.0, 36 months, 12.69%,B,RENT,Fully Paid
640399,819819.0,5000.0,5000.0, 36 months,  6.54%,A,MORTGAGE,Fully Paid
605556,776857.0,5000.0,5000.0, 36 months, 12.23%,C,MORTGAGE,Fully Paid
850886,1062748.0,21600.0,21600.0, 60 months, 14.79%,C,RENT,Fully Paid
436915,524035.0,3200.0,3200.0, 36 months, 11.83%,B,RENT,Fully Paid
502297,645882.0,4575.0,4575.0, 36 months,  7.51%,A,MORTGAGE,Fully Paid
783229,986317.0,6000.0,6000.0, 36 months, 15.99%,D,RENT,Fully Paid
732219,928395.0,20000.0,20000.0, 60 months, 16.40%,E,MORTGAGE,Fully Paid
510176,658703.0,10000.0,10000.0, 36 months, 16.45%,E,MORTGAGE,Charged Off
1026247,1255404.0,3000.0,3000.0, 36 months, 11.71%,B,RENT,Fully Paid
492867,630390.0,4200.0,4200.0, 36 months, 14.22%,C,RENT,Fully Paid
656522,839679.0,10000.0,10000.0, 36 months, 12.68%,C,RENT,Fully Paid
613444,786507.0,9250.0,9250.0, 60 months, 16.32%,E,RENT,Fully Paid
795030,999719.0,19000.0,19000.0, 36 months,  8.49%,A,MORTGAGE,Fully Paid
439330,528798.0,18200.0,18200.0, 36 months, 20.52%,G,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
537448,694256.0,8000.0,8000.0, 60 months, 15.58%,D,MORTGAGE,Fully Paid
769615,971102.0,16000.0,16000.0, 36 months,  6.03%,A,MORTGAGE,Fully Paid
751923,951444.0,25000.0,22200.0, 60 months, 22.48%,G,RENT,Fully Paid
880264,1095236.0,12500.0,12500.0, 36 months,  6.03%,A,MORTGAGE,Fully Paid
554767,714562.0,9000.0,9000.0, 60 months, 15.58%,D,RENT,Charged Off
535217,691611.0,2500.0,2500.0, 36 months,  7.14%,A,OWN,Charged Off
777763,980287.0,25000.0,25000.0, 60 months, 11.49%,B,MORTGAGE,Charged Off
851757,1063721.0,5000.0,5000.0, 36 months,  8.49%,A,OWN,Fully Paid
749939,949221.0,21200.0,13450.0, 60 months, 18.39%,E,OWN,Fully Paid
865204,1078454.0,12000.0,12000.0, 36 months,  5.42%,A,MORTGAGE,Fully Paid
1062738,1295022.0,22250.0,22250.0, 60 months, 15.27%,C,RENT,Fully Paid
390162,424961.0,1500.0,1500.0, 36 months, 14.42%,D,RENT,Fully Paid
523163,676845.0,4000.0,4000.0, 60 months, 16.82%,E,MORTGAGE,Fully Paid
840257,1050611.0,14975.0,14975.0, 60 months, 13.49%,C,RENT,Fully Paid
548894,707602.0,15000.0,15000.0, 36 months, 13.61%,C,MORTGAGE,Fully Paid
516726,667821.0,3500.0,3500.0, 36 months, 14.22%,C,OWN,Charged Off
774432,976607.0,10000.0,10000.0, 36 months,  8.49%,A,RENT,Fully Paid
1012106,1239227.0,12000.0,12000.0, 36 months, 11.71%,B,MORTGAGE,Charged Off
499906,641844.0,8000.0,8000.0, 36 months, 11.36%,B,RENT,Fully Paid
601935,772330.0,15250.0,15250.0, 36 months,  6.91%,A,RENT,Does not meet the credit policy. Status:Fully Paid
305514,305043.0,12500.0,12500.0, 36 months, 15.76%,F,RENT,Does not meet the credit policy. Status:Fully Paid
734475,930998.0,24000.0,24000.0, 60 months, 20.85%,G,RENT,Fully Paid
520831,673372.0,1000.0,1000.0, 60 months, 17.19%,E,RENT,Fully Paid
866005,1079389.0,3000.0,3000.0, 36 months, 11.49%,B,RENT,Charged Off
780273,983049.0,22750.0,22750.0, 60 months, 12.99%,C,MORTGAGE,Charged Off
475348,601677.0,16000.0,16000.0, 36 months, 13.57%,C,MORTGAGE,Fully Paid
668053,854085.0,4500.0,4500.0, 36 months,  6.92%,A,MORTGAGE,Fully Paid
705233,897297.0,6000.0,6000.0, 36 months,  5.42%,A,MORTGAGE,Fully Paid
830728,1039893.0,4775.0,4775.0, 36 months,  7.49%,A,MORTGAGE,Charged Off
389501,423781.0,13750.0,13750.0, 36 months, 15.05%,D,RENT,Charged Off
625955,802135.0,14550.0,14550.0, 60 months, 21.14%,G,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
598111,767680.0,20000.0,12325.0, 60 months,  6.91%,A,MORTGAGE,Fully Paid
1017797,1245988.0,25000.0,25000.0, 60 months, 12.69%,B,RENT,Current
794550,999184.0,12000.0,12000.0, 60 months, 10.59%,B,MORTGAGE,Fully Paid
826175,1035029.0,2050.0,2050.0, 36 months,  7.49%,A,OWN,Fully Paid
479470,609254.0,12000.0,12000.0, 36 months, 14.22%,C,MORTGAGE,Fully Paid
663995,849044.0,5200.0,5200.0, 36 months, 13.06%,C,RENT,Fully Paid
1038354,1268260.0,7500.0,7500.0, 36 months, 17.58%,D,RENT,Fully Paid
447676,548595.0,5000.0,5000.0, 36 months, 19.82%,G,RENT,Fully Paid
593793,762534.0,15000.0,15000.0, 36 months, 13.61%,C,MORTGAGE,Fully Paid
483643,615500.0,20000.0,20000.0, 36 months, 13.11%,C,RENT,Fully Paid
447294,547835.0,12000.0,12000.0, 36 months, 15.31%,D,RENT,Fully Paid
476976,254074.0,5000.0,5000.0, 36 months, 17.39%,E,RENT,Fully Paid
493951,632176.0,25000.0,25000.0, 36 months, 16.82%,E,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
588664,756267.0,10500.0,10500.0, 60 months, 15.95%,D,MORTGAGE,Fully Paid
599649,769633.0,2350.0,2350.0, 36 months,  7.88%,A,RENT,Fully Paid
437498,525303.0,2000.0,2000.0, 36 months, 14.26%,C,RENT,Fully Paid
1001752,1227970.0,12000.0,12000.0, 36 months,  6.03%,A,RENT,Fully Paid
753214,952861.0,16000.0,16000.0, 36 months,  8.49%,A,MORTGAGE,Fully Paid
606559,778118.0,10000.0,10000.0, 36 months, 14.83%,D,OWN,Fully Paid
852914,1065048.0,10400.0,10400.0, 36 months, 13.49%,C,RENT,Fully Paid
490047,625539.0,10000.0,10000.0, 36 months, 10.99%,B,MORTGAGE,Fully Paid
1045417,1275824.0,4000.0,4000.0, 36 months,  7.90%,A,MORTGAGE,Fully Paid
270048,269965.0,25000.0,25000.0, 36 months, 10.39%,B,MORTGAGE,Does not meet the credit policy. Status:Charged Off
487552,621559.0,15000.0,15000.0, 36 months, 12.73%,C,RENT,Fully Paid
379463,405904.0,1000.0,1000.0, 36 months,  9.32%,A,MORTGAGE,Fully Paid
1059801,1291428.0,15600.0,15600.0, 60 months, 15.96%,C,RENT,Fully Paid
444192,541252.0,10000.0,10000.0, 36 months, 12.87%,C,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
517612,668964.0,15000.0,9575.0, 60 months,  7.88%,A,MORTGAGE,Fully Paid
449323,551859.0,2000.0,2000.0, 36 months,  7.40%,A,MORTGAGE,Fully Paid
764563,965306.0,7500.0,7500.0, 60 months,  9.99%,B,MORTGAGE,Fully Paid
602573,773150.0,6000.0,6000.0, 36 months,  6.17%,A,MORTGAGE,Fully Paid
758811,959017.0,13200.0,13200.0, 60 months,  9.99%,B,MORTGAGE,Fully Paid
741188,939027.0,3500.0,3500.0, 36 months, 12.99%,C,RENT,Fully Paid
364203,374653.0,20000.0,20000.0, 36 months, 13.04%,C,RENT,Fully Paid
282621,282581.0,19400.0,19400.0, 36 months, 10.39%,B,RENT,Does not meet the credit policy. Status:Fully Paid
416850,485708.0,20000.0,20000.0, 36 months, 12.21%,B,MORTGAGE,Fully Paid
456774,567470.0,5000.0,5000.0, 36 months,  7.40%,A,RENT,Fully Paid
812114,1019242.0,10000.0,10000.0, 36 months, 13.99%,C,RENT,Fully Paid
592042,760403.0,8400.0,8400.0, 60 months, 18.30%,F,MORTGAGE,Does not meet the credit policy. Status:Charged Off
717783,911908.0,25000.0,25000.0, 60 months, 14.91%,D,RENT,Fully Paid
555531,715436.0,8400.0,8400.0, 36 months,  7.51%,A,MORTGAGE,Fully Paid
769756,971266.0,9225.0,9225.0, 36 months,  5.99%,A,RENT,Fully Paid
742040,940053.0,10000.0,10000.0, 60 months, 17.49%,D,MORTGAGE,Fully Paid
866933,1080437.0,15000.0,15000.0, 60 months, 13.49%,C,MORTGAGE,Fully Paid
885489,1101184.0,7075.0,7075.0, 36 months, 17.58%,D,OWN,Charged Off
1060779,1292740.0,5000.0,5000.0, 36 months,  6.03%,A,RENT,Fully Paid
816354,1024081.0,24650.0,20900.0, 60 months, 16.89%,D,RENT,Charged Off
701892,893723.0,15000.0,15000.0, 60 months, 12.68%,C,OWN,Fully Paid
509318,657331.0,4500.0,4500.0, 36 months, 13.11%,C,RENT,Fully Paid
573683,737901.0,16000.0,16000.0, 36 months, 10.38%,B,MORTGAGE,Fully Paid
878671,1093435.0,1500.0,1500.0, 36 months, 15.23%,C,RENT,Fully Paid
687995,878047.0,8000.0,8000.0, 36 months,  6.92%,A,MORTGAGE,Fully Paid
586235,753145.0,12000.0,12000.0, 36 months,  7.88%,A,MORTGAGE,Fully Paid
566341,728518.0,3500.0,3500.0, 36 months, 11.86%,B,RENT,Fully Paid
599480,769426.0,9600.0,9600.0, 60 months, 11.49%,B,RENT,Fully Paid
532849,688739.0,13500.0,13500.0, 60 months, 13.98%,C,RENT,Fully Paid
872260,1086445.0,7000.0,7000.0, 60 months, 10.99%,B,OWN,Fully Paid
883890,1099221.0,14000.0,14000.0, 60 months, 15.27%,C,MORTGAGE,Fully Paid
465776,584626.0,12000.0,12000.0, 36 months, 12.18%,B,RENT,Fully Paid
836646,1046714.0,35000.0,35000.0, 60 months, 17.99%,E,MORTGAGE,Charged Off
378259,403174.0,5000.0,5000.0, 36 months, 13.47%,C,RENT,Fully Paid
422956,497832.0,16000.0,16000.0, 36 months, 12.87%,C,RENT,Fully Paid
711424,904375.0,5000.0,5000.0, 36 months, 10.74%,B,RENT,Fully Paid
712630,905762.0,18400.0,18400.0, 60 months, 16.40%,E,RENT,Fully Paid
707466,899822.0,8400.0,8400.0, 60 months, 16.40%,E,RENT,Fully Paid
605956,777349.0,18000.0,18000.0, 36 months, 15.95%,E,MORTGAGE,Fully Paid
481202,611952.0,23450.0,23450.0, 36 months, 11.36%,B,MORTGAGE,Fully Paid
713959,907288.0,4800.0,4800.0, 36 months, 10.37%,B,RENT,Fully Paid
374005,392395.0,8000.0,8000.0, 36 months, 16.00%,E,MORTGAGE,Fully Paid
617417,791570.0,1500.0,1500.0, 36 months,  9.62%,B,OWN,Fully Paid
573883,738293.0,5000.0,5000.0, 36 months,  7.51%,A,MORTGAGE,Fully Paid
529090,684252.0,24250.0,24250.0, 36 months, 10.38%,B,MORTGAGE,Fully Paid
526840,681522.0,15000.0,10850.0, 36 months,  7.88%,A,RENT,Fully Paid
83979,83974.0,3000.0,3000.0, 36 months,  7.43%,A,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
739416,936993.0,10000.0,10000.0, 36 months,  5.99%,A,MORTGAGE,Fully Paid
583119,749334.0,20000.0,20000.0, 36 months, 15.21%,D,MORTGAGE,Fully Paid
589003,756678.0,15000.0,15000.0, 60 months, 19.41%,F,RENT,Does not meet the credit policy. Status:Charged Off
464192,581647.0,5000.0,5000.0, 36 months, 11.14%,B,RENT,Fully Paid
1008165,1234610.0,15350.0,15350.0, 60 months, 13.49%,C,MORTGAGE,Fully Paid
746901,945716.0,6000.0,6000.0, 36 months, 11.49%,B,RENT,Fully Paid
640013,819297.0,12000.0,12000.0, 36 months,  5.79%,A,MORTGAGE,Fully Paid
857062,1069483.0,8250.0,8250.0, 36 months,  7.51%,A,RENT,Fully Paid
987930,1210846.0,4000.0,4000.0, 36 months,  8.90%,A,MORTGAGE,Fully Paid
276262,276242.0,12000.0,12000.0, 36 months, 18.61%,G,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
527989,677391.0,8000.0,8000.0, 60 months,  7.88%,A,RENT,Fully Paid
439514,531060.0,15000.0,15000.0, 36 months, 13.92%,C,RENT,Does not meet the credit policy. Status:Fully Paid
841621,1052196.0,12000.0,12000.0, 36 months,  7.49%,A,RENT,Fully Paid
904606,1125157.0,16000.0,16000.0, 60 months, 17.58%,D,RENT,Current
312070,312065.0,10000.0,10000.0, 36 months, 14.18%,E,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
659869,843965.0,24000.0,24000.0, 60 months, 16.02%,D,MORTGAGE,Charged Off
643795,823894.0,12000.0,12000.0, 60 months, 10.36%,B,MORTGAGE,Fully Paid
369008,384250.0,8000.0,8000.0, 36 months,  9.32%,A,RENT,Fully Paid
847174,1058633.0,15000.0,15000.0, 60 months, 20.62%,F,RENT,Fully Paid
1031692,1261112.0,6000.0,6000.0, 36 months,  9.91%,B,RENT,Fully Paid
693317,884129.0,15000.0,15000.0, 36 months, 12.68%,C,RENT,Fully Paid
682254,871393.0,2100.0,2100.0, 36 months, 13.43%,C,RENT,Fully Paid
1048690,1279653.0,4000.0,4000.0, 36 months, 14.27%,C,RENT,Fully Paid
817581,1025435.0,1200.0,1200.0, 36 months,  7.49%,A,MORTGAGE,Fully Paid
507138,653980.0,15000.0,15000.0, 36 months, 12.73%,C,RENT,Fully Paid
972601,1194558.0,2500.0,2500.0, 36 months,  7.90%,A,MORTGAGE,Fully Paid
566174,728332.0,24250.0,24250.0, 36 months, 10.38%,B,MORTGAGE,Fully Paid
458478,570689.0,8000.0,8000.0, 36 months, 14.96%,D,OWN,Fully Paid
656013,839036.0,12000.0,12000.0, 60 months, 10.74%,B,RENT,Fully Paid
879516,1094336.0,20500.0,13725.0, 60 months, 12.69%,B,RENT,Charged Off
673602,860982.0,10000.0,10000.0, 36 months, 13.43%,C,MORTGAGE,Fully Paid
1039496,1269430.0,16500.0,16500.0, 60 months, 11.71%,B,MORTGAGE,Charged Off
498029,638591.0,3000.0,3000.0, 36 months, 14.59%,D,RENT,Fully Paid
706431,898636.0,18000.0,18000.0, 36 months, 12.68%,C,MORTGAGE,Fully Paid
132892,132889.0,9000.0,9000.0, 36 months, 12.49%,D,MORTGAGE,Charged Off
473942,599341.0,5000.0,5000.0, 36 months,  7.74%,A,RENT,Fully Paid
488033,622261.0,9250.0,9250.0, 36 months, 14.22%,C,RENT,Charged Off
555452,715348.0,5000.0,5000.0, 36 months, 15.21%,D,RENT,Fully Paid
656171,839253.0,20000.0,20000.0, 36 months, 15.65%,D,MORTGAGE,Fully Paid
1014105,1241461.0,23200.0,23200.0, 60 months, 20.89%,F,MORTGAGE,Fully Paid
909492,1130043.0,15000.0,15000.0, 60 months, 15.96%,C,MORTGAGE,Current
628602,805444.0,12000.0,7350.0, 36 months,  6.54%,A,MORTGAGE,Fully Paid
856675,1069060.0,4000.0,4000.0, 36 months,  9.99%,B,RENT,Charged Off
1031468,1261116.0,14825.0,14825.0, 60 months, 23.52%,G,RENT,Charged Off
793950,998511.0,5000.0,5000.0, 36 months,  6.99%,A,RENT,Fully Paid
500777,643331.0,13125.0,13125.0, 60 months, 11.49%,B,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
1032577,1262042.0,7500.0,7500.0, 36 months, 16.29%,D,OWN,Charged Off
623210,798709.0,5000.0,5000.0, 36 months,  6.17%,A,MORTGAGE,Fully Paid
810142,1017033.0,12000.0,12000.0, 36 months, 16.89%,D,MORTGAGE,Fully Paid
410093,451850.0,8000.0,8000.0, 36 months, 12.53%,C,OWN,Charged Off
70686,70681.0,5000.0,5000.0, 36 months,  7.75%,A,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
401678,445894.0,12500.0,12500.0, 36 months, 11.89%,B,MORTGAGE,Fully Paid
565028,726958.0,3600.0,3600.0, 60 months, 13.61%,C,MORTGAGE,Fully Paid
690191,880591.0,10000.0,10000.0, 36 months, 15.28%,D,RENT,Fully Paid
567976,730647.0,9000.0,9000.0, 36 months, 11.86%,B,RENT,Charged Off
566679,728984.0,5000.0,5000.0, 36 months, 13.61%,C,RENT,Fully Paid
475176,601363.0,15000.0,15000.0, 36 months, 11.48%,B,RENT,Fully Paid
837237,1047357.0,20000.0,20000.0, 60 months, 13.99%,C,MORTGAGE,Fully Paid
641021,804003.0,6000.0,6000.0, 36 months,  6.17%,A,RENT,Fully Paid
512756,662532.0,20000.0,20000.0, 36 months, 13.11%,C,RENT,Fully Paid
842073,1052689.0,5000.0,5000.0, 36 months,  7.49%,A,RENT,Fully Paid
1055636,1287196.0,12000.0,12000.0, 60 months, 18.25%,D,RENT,Charged Off
446792,546720.0,3000.0,3000.0, 36 months,  7.05%,A,RENT,Fully Paid
487546,621550.0,8000.0,8000.0, 36 months,  9.88%,B,RENT,Charged Off
888241,1104595.0,16000.0,16000.0, 60 months, 12.42%,B,MORTGAGE,Fully Paid
786333,989712.0,7550.0,7550.0, 36 months,  9.99%,B,MORTGAGE,Fully Paid
385691,417478.0,3500.0,3500.0, 36 months, 16.00%,E,OWN,Fully Paid
494338,632817.0,10000.0,10000.0, 36 months,  7.51%,A,RENT,Fully Paid
1057537,1289101.0,18500.0,18500.0, 36 months,  7.90%,A,MORTGAGE,Fully Paid
986032,1209962.0,27300.0,27300.0, 36 months,  7.51%,A,MORTGAGE,Fully Paid
829157,1038245.0,3500.0,3500.0, 36 months,  5.99%,A,RENT,Fully Paid
525069,679385.0,15200.0,15200.0, 36 months, 13.61%,C,MORTGAGE,Fully Paid
640927,820459.0,6000.0,6000.0, 36 months,  8.88%,B,MORTGAGE,Fully Paid
182254,182244.0,10000.0,10000.0, 36 months, 13.12%,D,MORTGAGE,Does not meet the credit policy. Status:Fully Paid
785630,988959.0,3050.0,3050.0, 36 months,  6.99%,A,RENT,Fully Paid
1051194,1282282.0,7000.0,7000.0, 36 months, 16.77%,D,RENT,Fully Paid
470187,593504.0,12250.0,12250.0, 36 months, 15.31%,D,MORTGAGE,Fully Paid
441717,536060.0,8000.0,8000.0, 36 months, 12.53%,B,RENT,Fully Paid
579977,745616.0,7500.0,7500.0, 60 months, 11.12%,B,MORTGAGE,Charged Off
566807,729192.0,24000.0,14525.0, 60 months, 16.32%,D,MORTGAGE,Fully Paid
991606,1216013.0,7000.0,7000.0, 36 months,  7.90%,A,MORTGAGE,Fully Paid
729785,925604.0,8500.0,8500.0, 36 months, 10.37%,B,RENT,Fully Paid
781514,984368.0,27000.0,17425.0, 60 months, 20.69%,E,MORTGAGE,Charged Off
862217,1075146.0,24000.0,24000.0, 60 months, 21.67%,F,MORTGAGE,Charged Off
701951,893786.0,10000.0,10000.0, 36 months,  5.42%,A,RENT,Fully Paid
880318,1095277.0,35000.0,35000.0, 36 months, 15.96%,C,MORTGAGE,Fully Paid
759441,959682.0,8000.0,8000.0, 36 months,  7.49%,A,RENT,Fully Paid
871365,1085422.0,2800.0,2800.0, 36 months,  8.49%,A,MORTGAGE,Fully Paid
855995,1068300.0,31200.0,31200.0, 60 months, 17.99%,E,RENT,Charged Off
651217,833039.0,17500.0,17500.0, 60 months, 10.74%,B,MORTGAGE,Fully Paid
816029,1023745.0,5000.0,5000.0, 36 months, 11.49%,B,MORTGAGE,Fully Paid
